wavelength |      transmission
     2.281 |    0.916821503857
     2.282 |    0.968766190597
     2.283 |    0.864289278671
     2.284 |    0.915905769645
     2.285 |    0.931169006436
     2.286 |    0.979772729223
     2.287 |    0.966261930726
     2.288 |    0.960015377669
     2.289 |    0.943463153745
      2.29 |    0.870447028761
     2.291 |    0.944709851377
     2.292 |    0.908867779689
     2.293 |    0.955577060865
     2.294 |    0.934075603692
     2.295 |    0.892237026698
     2.296 |    0.855306147192
     2.297 |    0.961217656261
     2.298 |    0.914613097861
     2.299 |    0.887817737559
       2.3 |    0.914520380091
     2.301 |    0.915147234778
     2.302 |    0.948967860728
     2.303 |    0.938020473698
     2.304 |     0.86955147167
     2.305 |    0.928608046107
     2.306 |    0.945124452614
     2.307 |    0.936891380778
     2.308 |    0.920437011688
     2.309 |    0.957293598723
      2.31 |    0.958731300474
     2.311 |    0.988539675516
     2.312 |    0.957991182937
     2.313 |    0.992201297657
     2.314 |    0.991280657182
     2.315 |     0.98127140108
     2.316 |    0.903545959075
     2.317 |    0.707403337911
     2.318 |    0.797820675968
     2.319 |    0.903420038389
      2.32 |    0.908869483239
     2.321 |    0.931859552906
     2.322 |    0.847364636916
     2.323 |     0.81099626355
     2.324 |    0.940777022845
     2.325 |    0.951479329384
     2.326 |    0.943897741506
     2.327 |    0.972321893283
     2.328 |    0.948237566029
     2.329 |    0.894583960111
      2.33 |    0.974654401152
     2.331 |    0.927667973459
     2.332 |    0.901018971465
     2.333 |    0.960370337958
     2.334 |    0.935538445456
     2.335 |    0.905051315599
     2.336 |    0.932489332304
     2.337 |    0.960530107255
     2.338 |    0.923418084593
     2.339 |    0.874162364991
      2.34 |    0.765526901715
     2.341 |    0.834956359544
     2.342 |    0.828123391545
     2.343 |    0.925068187767
     2.344 |    0.927628309785
     2.345 |    0.825143964127
     2.346 |    0.912788830859
     2.347 |     0.87928690937
     2.348 |    0.805864709114
     2.349 |    0.911579468746
      2.35 |    0.776605825218
     2.351 |    0.828538045306
     2.352 |     0.60018425875
     2.353 |    0.777531317959
     2.354 |    0.912080619247
     2.355 |     0.92047811181
     2.356 |     0.81236379826
     2.357 |    0.879809348087
     2.358 |    0.871133132956
     2.359 |    0.775466909846
      2.36 |    0.968624279945
     2.361 |     0.96839459449
     2.362 |    0.888838209567
     2.363 |    0.935716692575
     2.364 |    0.795161587981
     2.365 |    0.934430414032
     2.366 |     0.93542424445
     2.367 |    0.809914280242
     2.368 |    0.855727135482
     2.369 |    0.788504411053
      2.37 |    0.761167096897
     2.371 |    0.454682686499
     2.372 |    0.706194854515
     2.373 |    0.849785355602
     2.374 |    0.902629159004
     2.375 |    0.909013991467
     2.376 |    0.841673872067
     2.377 |    0.723385392133
     2.378 |    0.601197852048
     2.379 |    0.907371601334
      2.38 |    0.795165120389
     2.381 |    0.864134789809
     2.382 |    0.929980216386
     2.383 |    0.655653191732
     2.384 |    0.549822503375
     2.385 |    0.887496694355
     2.386 |      0.6457614508
     2.387 |    0.870950951247
     2.388 |    0.631531946676
     2.389 |    0.921885679939
      2.39 |    0.885092237023
     2.391 |     0.68388218617
     2.392 |    0.715424194315
     2.393 |    0.899499225707
     2.394 |    0.849740046875
     2.395 |    0.899040944741
     2.396 |    0.891912588936
     2.397 |    0.505587896754
     2.398 |    0.900690233201
     2.399 |    0.918013255563
       2.4 |    0.773438626228
     2.401 |    0.913459554631
     2.402 |    0.885339041991
     2.403 |    0.925660090132
     2.404 |    0.559784036515
     2.405 |    0.870158540722
     2.406 |    0.800632978026
     2.407 |    0.582035732628
     2.408 |    0.677933544579
     2.409 |    0.920012547594
      2.41 |    0.558684727907
     2.411 |    0.921469324465
     2.412 |    0.634161733381
     2.413 |    0.920855177747
     2.414 |    0.504583382556
     2.415 |    0.795134229213
     2.416 |    0.218673674702
     2.417 |    0.818415902536
     2.418 |    0.686578863171
     2.419 |    0.127510081253
      2.42 |    0.695250275145
     2.421 |    0.896623428526
     2.422 |    0.769909988033
     2.423 |    0.902808889619
     2.424 |    0.574202863936
     2.425 |    0.809555173976
     2.426 |     0.63436138218
     2.427 |    0.846220200711
     2.428 |    0.920084217972
     2.429 |    0.903248929395
      2.43 |    0.890967915352
     2.431 |    0.919972557352
     2.432 |     0.91715789236
     2.433 |    0.563101480082
     2.434 |    0.758945413044
     2.435 |    0.217727710928
     2.436 |    0.082671051559
     2.437 |    0.568682998625
     2.438 |    0.871548434763
     2.439 |    0.911501652545
      2.44 |    0.916833660992
     2.441 |    0.923131824954
     2.442 |    0.905358332223
     2.443 |     0.62946807965
     2.444 |    0.867272172389
     2.445 |     0.76923575858
     2.446 |    0.159513854257
     2.447 |    0.334665428574
     2.448 |    0.497326993617
     2.449 |    0.827574874038
      2.45 |    0.354634408806
     2.451 |    0.162290578239
     2.452 |    0.480716304271
     2.453 |    0.784782440246
     2.454 |    0.456562885313
     2.455 |    0.445029304879
     2.456 |    0.864489531334
     2.457 |    0.838035864955
     2.458 |    0.895812733315
     2.459 |    0.836026298836
      2.46 |    0.866092806676
     2.461 |    0.828218910993
     2.462 |    0.602818221307
     2.463 |    0.195309701834
     2.464 |    0.603114591526
     2.465 |     0.79985459051
     2.466 |    0.800971360703
     2.467 |    0.821027949129
     2.468 |    0.470923002623
     2.469 |    0.696680593461
      2.47 |    0.763738181077
     2.471 |     0.62554450256
     2.472 |   0.0874099203478
     2.473 |   0.0746105959234
     2.474 |    0.649578265905
     2.475 |    0.616864276502
     2.476 |    0.694492733929
     2.477 |    0.661185606213
     2.478 |    0.656872270191
     2.479 |    0.499350418413
      2.48 |    0.311150153301
     2.481 |    0.164719333115
     2.482 |    0.377700945842
     2.483 |    0.460170813635
     2.484 |   0.0790769227617
     2.485 |    0.326428376302
     2.486 |    0.539906944136
     2.487 |    0.226354089677
     2.488 |   0.0144608221167
     2.489 |    0.246380951766
      2.49 |    0.368546236462
     2.491 |    0.354741757347
     2.492 |    0.144178233592
     2.493 |    0.243368167392
     2.494 |    0.184386288058
     2.495 |   0.0071932177034
     2.496 |    0.377386678245
     2.497 |    0.379178507994
     2.498 |    0.377314105895
     2.499 |    0.499470585016
       2.5 |    0.519670448408
